book_id,chapter,verse,text_bas,text_en
42,15,25,"“Ndi man nu mañ a bé i wom; kiki a bé huu, a pam bebee ni ndap, a nok nsik ni masak.",“Now his older son was in the field; and as he came and got near the house he heard a music concert and dancing.
42,15,26,"Ha nyen a bi sébél ngwélél wada, a bat nye jam li yé tagbe.",So he called one of the servants to him and inquired what these things meant.
42,15,27,"Ngwélél a kal nye le: ‘Manyuñ a nlo, jon isoñ a nol man nyaga mahoñ inyule a ntémb a bak mbôô.’","He said to him, ‘Your brother has come, and your father slaughtered the fattened young bull, because he got him back in good health.’"
42,15,28,"Ndi man nu mañ a unup, a tjél jôp. Ha nyen isañ a bi pam, a bôdôl soohe nye.",But he became wrathful and was unwilling to go in. Then his father came out and began to entreat him.
42,15,29,"A timbhe, a kal isañ le: ‘Nun-ki, nano a yé ngandak nwii le me nsélél we kiki nkol, ndi to ngélé yada, me yé ngi ndogbene oda yoñ; to hala, u ma ti bé me man kembee le me kon maséé lôñni mawanda mem to ngélé yada.","In reply he said to his father, ‘Here it is so many years I have slaved for you and never once did I transgress your commandment, and yet to me you never once gave a kid for me to enjoy myself with my friends."
42,15,3,"Jon a bi yôñôl bo hihéga hini, a kal le:","Then he spoke this illustration to them, saying:"
42,15,30,"Ndi i man woñ nunu, nu a mal ôbôs nkus woñ ni bôda ba libambe, nye ngi to lo, u nôlôl nye man nyaga mahoñ.’","But as soon as this your son who ate up your means of living with harlots arrived, you slaughtered the fattened young bull for him.’"
42,15,31,"Ha nyen isañ a bi kal nye le: ‘A man wem, u yé ni me ngéda yosôna, hiki yom me gwé i yé yoñ.","Then he said to him, ‘Child, you have always been with me, and all the things that are mine are yours;"
42,15,32,"Ndi i bak nseñ le di boñ ngand, di kon ki maséé inyule manyuñ a bi wo, ndi a ntuge; a bi nimil, ndi a ntémb.’”","but we just had to enjoy ourselves and rejoice, because this your brother was dead and came to life, and he was lost and was found.’”"
42,15,4,"“Njee ikété nan, ibale a gwé mbôgôl mintômba ndi a nimis wada, a’ yék bé mini môm bôô ni bôô i ñoñ, a ke yéñ u u nimil letee a léba wo?","“What man of YOU with a hundred sheep, on losing one of them, will not leave the ninety-nine behind in the wilderness and go for the lost one until he finds it?"
42,15,5,"I ngéda a nléba wo, a mbegee wo i bituu gwé, a konok maséé.",And when he has found it he puts it upon his shoulders and rejoices.
42,15,6,"I ngéda a mpam i ndap, a nsébél mawanda mé ni bôt bé ba libôk, a kal bo le: ‘Kona maséé lôñni me inyule me nléba ntômba wem u u bi nimil.’","And when he gets home he calls his friends and his neighbors together, saying to them, ‘Rejoice with me, because I have found my sheep that was lost.’"
42,15,7,"Me nkal bé le hala nyen maséé m’a ba i ngii inyu mboñbéba wada nu a ntam bibéba gwé iloo inyu môm bôô ma bôt ni bôô ba ba téé sép, ba ban-ga bé le ba tam bibéba gwap.",I tell YOU that thus there will be more joy in heaven over one sinner that repents than over ninety-nine righteous ones who have no need of repentance.
42,15,8,"“Tole numbe muda, ibale a gwé jôm li drakma ndi a nimis drakma yada mu, a nkuye bé lambe, a hiol ndap yé, a tibil yaga yéñ letee a léba yo?","“Or what woman with ten drachma coins, if she loses one drachma coin, does not light a lamp and sweep her house and search carefully until she finds it?"
42,15,9,"I ngéda a nléba yo, a nsébél mawanda mé ni bôt bé ba libôk, a kal le: ‘Kona maséé lôñni me inyule me nléba drakma yem me bi nimis.’","And when she has found it she calls the women who are her friends and neighbors together, saying, ‘Rejoice with me, because I have found the drachma coin that I lost.’"
42,16,1,"I mbus, a kal ki banigil le: “Ngwañ mut wada u bééna kindak nu ba bi soman le a ñôbôs nkus u nwet wé.","Then he went on to say also to the disciples: “A certain man was rich and he had a steward, and this one was accused to him as handling his goods wastefully."
42,16,10,"I mut a yé maliga ikété ndék mam, a yé ki maliga ikété ngandak mam; Yak i mut a téé bé sép ikété ndék mam, a téé bé to sép ikété ngandak mam.","The person faithful in what is least is faithful also in much, and the person unrighteous in what is least is unrighteous also in much."
42,16,11,"Jon ibale ni ñunda bé le ni yé maliga ni nkus u ngitelepsép, njee a’ bôdôl bé ñem inyu ti bé bañga nkus?","Therefore, if YOU have not proved yourselves faithful in connection with the unrighteous riches, who will entrust YOU with what is true?"
42,16,12,"Ni le ibale ni ñunda bé le ni yé maliga ni gwañan gwom, njee a’ ti bé gwom bi yé binan?","And if YOU have not proved yourselves faithful in connection with what is another’s, who will give YOU what is for yourselves?"
42,16,13,"Ngwélél to wada a nla bé ba nkol u bet iba; inyule a’ oo ndigi wada, a gwés nuu numpe; tole a’ adbe wada, a yan nuu numpe. Ni nla bé ba minkol mi Nyambe ni mi Lingwañ.”","No house servant can be a slave to two masters; for, either he will hate the one and love the other, or he will stick to the one and despise the other. YOU cannot be slaves to God and to riches.”"
42,16,14,"Ndi kiki Farisai i bé gwés moni, i bôdôl nol nye hiol ngéda i bi nok mam mana momasôna.","Now the Pharisees, who were money lovers, were listening to all these things, and they began to sneer at him."
42,16,15,"Jon a bi kal bo le: “Bé bon ni nkadba i bisu bi bôt ba binam le ni yé bôt ba téé sép, ndi Nyambe a nyi miñem minan. Inyule i jam bôt ba nti lipém li yé jam li nyega i mis ma Nyambe.","Consequently he said to them: “YOU are those who declare yourselves righteous before men, but God knows YOUR hearts; because what is lofty among men is a disgusting thing in God’s sight."
42,16,16,"“Mbén Môsi ni bapôdôl bi bi añlana ikepam i dilo di Yôhanes. Ibôdôl ha ngéda i, ñañ nlam u Ane won u ñañlana, yak mintén mi bôt nwominsôna mi mboñ biliya inyu jôp mu.","“The Law and the Prophets were until John. From then on the kingdom of God is being declared as good news, and every sort of person is pressing forward toward it."
42,16,17,"Ni maliga, ngii ni ’isi bi nla tagbe, ndi to hisiina hi liton mu mbén Môsi hi nla bé set le hi yon bé.","Indeed, it is easier for heaven and earth to pass away than for one particle of a letter of the Law to go unfulfilled."
42,16,18,"“Nu a mbos ni nwaa wé ndi a bii muda numpe, wee a nke i ndéñg; yak nu ni nu a mbii muda nu a bi bos ni nlôm, wee a nke i ndéñg.","“Everyone that divorces his wife and marries another commits adultery, and he that marries a woman divorced from a husband commits adultery."
42,16,19,"“Ngwañ mut wada u bééna lem i haba mambot ma yé wedewede, ni ma loñge libadô, a tuguk niñ hiki kel ni lingwañ jé.","“But a certain man was rich, and he used to deck himself with purple and linen, enjoying himself from day to day with magnificence."
42,16,2,"Jon a bi sébél kindak, a kal nye le: ‘Kii me nok inyu yoñ? Ti ñañga u nson woñ u kindak inyule w’a kena ha bé bibôlô bi ndap.’","So he called him and said to him, ‘What is this I hear about you? Hand in the account of your stewardship, for you can no longer manage the house.’"
42,16,20,"Ndi ba bééna lem i yis mut njagi wada le Lasarô i nwemel wé, nyuu yé yosôna i bééna bipoo,","But a certain beggar named Lazarus used to be put at his gate, full of ulcers"
42,16,21,"a bééna ngôñ i je minluñ mi bé kwo isi téblé i ngwañ mut. Ñ, yak ngwo i bé lo inyu nyañal bipoo gwé.","and desiring to be filled with the things dropping from the table of the rich man. Yes, too, the dogs would come and lick his ulcers."
42,16,22,"Ndi mbus ngéda, mut njagi a wo, biañgel bi kena nye ipañ Abraham. “Yak ngwañ mut u wo, ba jô wo.","Now in course of time the beggar died and he was carried off by the angels to the bosom position of Abraham. “Also, the rich man died and was buried."
42,16,23,"Ndi nyoo ikété Soñ, a pa mis, a bak ikété njiiha, a tehe Abraham nyoo haa lôñni Lasarô ipañ yé.","And in Hades he lifted up his eyes, he existing in torments, and he saw Abraham afar off and Lazarus in the bosom position with him."
42,16,24,"Jon a bi sébél, a kal le: ‘A ta Abraham, kon me ngoo, u ep Lasarô le a tjak hinoo hié i malép inyu sunus hilémb hiem, inyule me nok njôghe ikété hié hikeñi hini.’","So he called and said, ‘Father Abraham, have mercy on me and send Lazarus to dip the tip of his finger in water and cool my tongue, because I am in anguish in this blazing fire.’"
42,16,25,"Ndi Abraham a kal le: ‘A man, u hôya bañ le u bi kôhna moñ mam malam ngéda u bé i niñ; ndi Lasarô nye a bi kôhna ndigi mam mabe. Nano, nye a yé kôhna hogbe, ndi we u yé ikété njôghe.","But Abraham said, ‘Child, remember that you received in full your good things in your lifetime, but Lazarus correspondingly the injurious things. Now, however, he is having comfort here but you are in anguish."
42,16,26,"Handugi mam mana momasôna, nsôsôgô nkeñi u bi tééba ipôla bés ni bé kayéle i bôt ba ngwés nyodi hana inyu ke i bééni, ba nla bé boñ hala; bôt ba nla bé to nyodi nyoo i bééni inyu lo i béhni.’","And besides all these things, a great chasm has been fixed between us and YOU people, so that those wanting to go over from here to YOU people cannot, neither may people cross over from there to us.’"
42,16,27,"Ha nyen a bi kal le: ‘A ta, ibale hala, me nsoohe we le u ep nye i ndap pua yem,","Then he said, ‘In that event I ask you, father, to send him to the house of my father,"
42,16,28,"inyule me gwé lôk kéé bôlôm itan; jon a nlama ke nyoo inyu bôgôl bo mbôgi i nya i yôni, tiga le ba lo munu homa njiiha nunu.’","for I have five brothers, in order that he may give them a thorough witness, that they also should not get into this place of torment.’"
42,16,29,Ndi Abraham a kal le: ‘Ba gwé Môsi ni bapôdôl; ba emble bo.’,"But Abraham said, ‘They have Moses and the Prophets; let them listen to these.’"
42,16,3,"Ha nyen kindak a bi kalba le: ‘M’a boñ lelaa nano, hala kiki nwet wem a yé héya me nson u kindak? Bôlô moo i nai me, yak njagi i nwéha me nyuu.","Then the steward said to himself, ‘What am I to do, seeing that my master will take the stewardship away from me? I am not strong enough to dig, I am ashamed to beg."
42,16,30,"Ha nyen a bi kal le: ‘To, a ta Abraham, ni maliga, ibale mut a ntuge ikété bawoga ndi a ke i boni, ki b’a hiel miñem.’","Then he said, ‘No, indeed, father Abraham, but if someone from the dead goes to them they will repent.’"
42,16,31,"Ndi a kal nye le: ‘Ibale ba ñemble bé Môsi to bapôdôl, wee to hémle, b’a hémle bé to ibale mut a ntuge ikété bawoga.’”","But he said to him, ‘If they do not listen to Moses and the Prophets, neither will they be persuaded if someone rises from the dead.’”"
42,16,4,Ññ! Me nyi kii m’a boñ kayéle bôt ba leege me i mandap map ngéda b’a héya me nson u kindak.’,"Ah! I know what I shall do, so that, when I am put out of the stewardship, people will receive me into their homes.’"
42,16,5,"Ha nyen a bi sébél hiki mut nu nwet wé a mbat pil, a kal nu bisu le: ‘Umbe pil nwet wem a mbat we?’","And calling to him each one of the debtors of his master he proceeded to say to the first, ‘How much are you owing my master?’"
42,16,6,"A timbhe le: ‘Mbôgôl dihéga di môô ma ôlivé.’ A kal nye le: ‘Témb yoñ kaat yoñ pil, yén, u pala tila le môm matan.’","He said, ‘A hundred bath measures of olive oil.’ He said to him, ‘Take your written agreement back and sit down and quickly write fifty.’"
42,16,7,"I mbus, a kal ki numpe le: ‘Yak we, umbe pil a mbat we?’ A kal le: ‘Mbôgôl dihéga dikeñi di blé.’ A kal nye le: ‘Témb yoñ kaat yoñ pil, tila le môm juem.’","Next, he said to another one, ‘Now you, how much are you owing?’ He said, ‘A hundred cor measures of wheat.’ He said to him, ‘Take your written agreement back and write eighty.’"
42,16,8,"Ha nyen nwet wé a bi bégés kindak inyule to hala kiki a bé bé a téé sép, a bi gwélél pék; inyule bon ba nkoñ ’isi unu ba ngwélél pék mu maada map ni bôt ba hiai hiap iloo bon ba mapubi.","And his master commended the steward, though unrighteous, because he acted with practical wisdom; for the sons of this system of things are wiser in a practical way toward their own generation than the sons of the light are."
42,16,9,"“Me nkal ki bé le: Boda mawanda ni nkus u ngitelepsép inyu boñ le ngéda u mal, i mawanda ma ma leege bé i mayééne ma boga.","“Also, I say to YOU, Make friends for yourselves by means of the unrighteous riches, so that, when such fail, they may receive YOU into the everlasting dwelling places."
42,17,1,"I mbus, a kal banigil bé le: “Ngok baagene i nla bé hañ. Ndi ngoo ni mut a nlona yo!","Then he said to his disciples: “It is unavoidable that causes for stumbling should come. Nevertheless, woe to the one through whom they come!"
42,17,10,"Hala nyen yak bé, i ngéda ni mal boñ mam momasôna ba nkal bé le ni boñ, kala le: ‘Di yé minkol mi yañga mi mi kôli bé ni bibégés. I jam di lam-ga boñ jon di mboñ.’”","So YOU, also, when YOU have done all the things assigned to YOU, say, ‘We are good-for-nothing slaves. What we have done is what we ought to have done.’”"
42,17,11,"I ngéda a bé ke i Yérusalem, a tagbe ipôla Samaria ni Galiléa.",And while he was going to Jerusalem he was passing through the midst of Samaria and Galilee.
